,Instance,SOC,Vt_est
0,19.0,0.7552915000964199,3.92530174164566
1,20.0,0.7468250239566181,3.9142063447463498
2,21.0,0.738872444209044,3.904753822494491
3,22.0,0.7311953919736561,3.896340366904868
4,23.0,0.7236588569974012,3.888629611528862
5,24.0,0.7162737210772405,3.8816851550140195
6,25.0,0.7089025978721727,3.8749106989933115
7,26.0,0.7016092263952836,3.8685887210104664
8,27.0,0.6942668389479811,3.8625171515477748
9,28.0,0.6869042684783098,3.856719353409097
10,29.0,0.6794955782477864,3.8511511082578975
11,30.0,0.6720244014437617,3.8458076776516266
12,31.0,0.6644573193282516,3.840580696616724
13,32.0,0.6567608768055835,3.8354149126142314
14,33.0,0.6490127221758516,3.8304879684722093
15,34.0,0.6411947359274167,3.825643853681002
16,35.0,0.6332660652126871,3.820836445548673
17,36.0,0.6252327936057996,3.81606018093396
18,37.0,0.617118282276128,3.8113041953036366
19,38.0,0.6090230006377909,3.8066424587327026
20,39.0,0.6008593814620238,3.8025782865344295
21,40.0,0.5925456093190544,3.797612198872048
22,41.0,0.5844653121868995,3.7929219865957546
23,42.0,0.5764933564361766,3.7883144178132886
24,43.0,0.5686362892698439,3.783750425356555
25,44.0,0.5610240782433311,3.7793893103129985
26,45.0,0.5535386465101951,3.7750497761310378
27,46.0,0.5462308732398925,3.7707862200013804
28,47.0,0.5391665669805046,3.7666947677503106
29,48.0,0.5322653742148208,3.7626393608458373
30,49.0,0.5255460148222173,3.758684479240245
31,50.0,0.519002334679311,3.7547592320667644
32,51.0,0.5126865752538097,3.751044781211561
33,52.0,0.5065149942496933,3.7474254801504507
34,53.0,0.5003840800919819,3.7436884161982213
35,54.0,0.49444835704313084,3.7401870707929104
36,55.0,0.48847250606695664,3.737514650480419
37,56.0,0.4824307331524995,3.73370200811301
38,57.0,0.47645043517202906,3.7299549319208025
39,58.0,0.4705050713039377,3.726314752455511
40,59.0,0.4645629329578516,3.722814570610709
41,60.0,0.45851714353249506,3.719324823282866
42,61.0,0.45229411665169406,3.7158394740890217
43,62.0,0.4458701654282593,3.7123761625904166
44,63.0,0.4391472555563175,3.7089825260254914
45,64.0,0.43198166334329147,3.7055533542180585
46,65.0,0.4242061933825534,3.7021053648280637
47,66.0,0.41563808499664195,3.6986407247057036
48,67.0,0.40591936340612417,3.6950717267822815
49,68.0,0.3947524671022939,3.6914707647673923
50,69.0,0.3814526354129246,3.6886783802085814
51,70.0,0.3650144660876808,3.6838536120681726
52,71.0,0.34579749426975726,3.6785411150975373
53,72.0,0.3251457411211939,3.673091118661237
54,73.0,0.30518161020756707,3.667820455910107
55,74.0,0.2878119878961309,3.66329139674384
56,75.0,0.27372009353704163,3.6608592950334464
57,76.0,0.2619176060169974,3.656972650287587
58,77.0,0.2527911001989088,3.65361970630246
59,78.0,0.24526136963980252,3.6502982100315178
60,79.0,0.23884353300520392,3.647052847460045
61,80.0,0.23320851293791675,3.643957793878099
62,81.0,0.22801193705822687,3.6408888518721736
63,82.0,0.22316414534031756,3.637915065813931
64,83.0,0.2185091041213595,3.6349882323184617
65,84.0,0.21399358025027226,3.6321232515661444
66,85.0,0.20943797827385438,3.6292652547664
67,86.0,0.2047209084958853,3.626316071681317
68,87.0,0.19968329796313464,3.6234651436299554
69,88.0,0.19399998551912387,3.6207067939761677
70,89.0,0.18682451064506034,3.6177048870248525
71,90.0,0.176533849346542,3.615802890180002
72,91.0,0.15782986954151926,3.607561418175012
73,92.0,0.1329409412761852,3.583795476292751
74,93.0,0.1299667901140453,3.5855217494104914
75,94.0,0.12673291784136645,3.5843571187403906
76,95.0,0.12346907060673024,3.581080244755007
77,96.0,0.12065835455173074,3.5776848741415783
78,97.0,0.11810228322331881,3.573801537435233
79,98.0,0.11590808192722901,3.5700706828066626
80,99.0,0.11402860840937207,3.5666392517941374
81,100.0,0.11235037433803166,3.5632588143671025
82,101.0,0.1108350203326357,3.544441220924809
83,102.0,0.11231264400778283,3.554197990428373
84,103.0,0.11151495911593766,3.553346540814654
85,104.0,0.11037395236312221,3.550621755055382
86,105.0,0.10926495186038238,3.547670979722802
87,106.0,0.108212483864722,3.5446131465481066
88,107.0,0.10721984630163925,3.5414996252969844
89,108.0,0.10640636909491169,3.539012035266386
90,109.0,0.1055833049203286,3.536201490684666
91,110.0,0.10481397333971326,3.5334289763940965
92,111.0,0.10412884839485961,3.5309088985861705
93,112.0,0.10345752105474439,3.528263664115657
94,113.0,0.1028362496740488,3.5257302647253055
95,114.0,0.10223438673564167,3.5231464459014243
96,115.0,0.10170986771874951,3.5208880949320656
97,116.0,0.10114819031616047,3.518264795690936
98,117.0,0.10067252857369949,3.5160521624628394
99,118.0,0.10021518724539279,3.513845848706478
100,119.0,0.09974742493277804,3.5114728887907467
101,120.0,0.09935165896884023,3.5094764702583348
102,121.0,0.09893689788440468,3.5072811729219917
103,122.0,0.0985661364851548,3.5052922439359087
104,123.0,0.09817959145236949,3.503136698326407
105,124.0,0.09784685944331593,3.5012734695728103
106,125.0,0.09745642746588228,3.4989634663166425
107,126.0,0.09714622409708844,3.4971480946220987
108,127.0,0.09680125152665937,3.495041492276478
109,128.0,0.09650799245209768,3.4932564983410153
110,129.0,0.0961840299264037,3.491206286704507
111,130.0,0.0958734537534673,3.4892135152822528
112,131.0,0.09558229778276772,3.487326695473801
113,132.0,0.09530340533791318,3.4854888933388195
114,133.0,0.09498553174244036,3.4833365278462582
115,134.0,0.09473244254459723,3.4816287391546292
116,135.0,0.0944322075452738,3.4795366818651035
117,136.0,0.09415901078158458,3.477619330427686
118,137.0,0.09389524955789853,3.4757518821131836
119,138.0,0.09358821083154917,3.4735197639787243
120,139.0,0.09330937024009217,3.4714818407877495
121,140.0,0.09303874990594221,3.4694785713753955
122,141.0,0.09276465315349085,3.4674312749869314
123,142.0,0.0925115654349225,3.4655269057488725
124,143.0,0.09220038270534202,3.4631311893577292
125,144.0,0.09191189702918016,3.4608865033325706
126,145.0,0.09163727261760281,3.4587396801681356
127,146.0,0.09131989623533002,3.456208280131469
128,147.0,0.0910405033471225,3.4539864704089176
129,148.0,0.09076290923709271,3.4517389764017863
130,149.0,0.09046806961057517,3.4493240050009497
131,150.0,0.09015922107460415,3.4467683717263755
132,151.0,0.08986329641657527,3.4443035235015236
133,152.0,0.08952198096496061,3.4414113819947008
134,153.0,0.08921913255734157,3.438835502931233
135,154.0,0.08890852584892885,3.4361590640709103
136,155.0,0.08859166654887325,3.433403024941275
137,156.0,0.08824552249649047,3.4303523075566353
138,157.0,0.08791196647037708,3.4273889615068827
139,158.0,0.0875705160632548,3.4243197307197035
140,159.0,0.08723990848499846,3.421325236219947
141,160.0,0.08688429694302598,3.4180589183326107
142,161.0,0.08649166778737205,3.414421028879449
143,162.0,0.08612149049313442,3.4109482658163466
144,163.0,0.08571104485741157,3.4070440813266516
145,164.0,0.08528566100643978,3.4029462424720087
146,165.0,0.0848662557416747,3.3988682705494897
147,166.0,0.08443114894073118,3.3945789841530347
148,167.0,0.08395817192683011,3.3898517765786655
149,168.0,0.08346635429069282,3.384866958043688
150,169.0,0.08293726816153643,3.3794271349391254
151,170.0,0.08235837740076828,3.3733764504722
152,171.0,0.08173590571064901,3.3667537901054256
153,172.0,0.08109877661736485,3.3598660459221485
154,173.0,0.08036343126496502,3.3517494749176335
155,174.0,0.07956241435478587,3.342724477860754
156,175.0,0.07870403241791796,3.3328200373116776
157,176.0,0.07774315012478612,3.321466034348553
158,177.0,0.0766574480276899,3.3082625215265034
159,178.0,0.07550038071684793,3.2937700078126633
160,179.0,0.07421835228102533,3.2771745338659244
161,180.0,0.0727922298317055,3.258041060104227
162,181.0,0.0712619971791682,3.2366994871670633
163,182.0,0.06955936837670641,3.2119268208680465
164,183.0,0.06770396777053235,3.1836638342325743
165,184.0,0.06566140494408315,3.150957734752712
166,185.0,0.0634208682086423,3.1130779807534505
167,186.0,0.06096913483818346,3.069104657058656
168,187.0,0.05822720994298542,3.016664733861
169,188.0,0.0551058245802691,2.9525086482767957
170,189.0,0.051342385632740836,2.8684591617608746
171,190.0,0.0468690154981939,2.758282277224413
172,191.0,0.04153475539440208,2.607578534022014
173,192.0,0.04170092602864576,2.612393057054667
174,193.0,0.04170380395172279,2.6124284209609083
175,194.0,0.04170515462406043,2.6124302666341626
176,195.0,0.04170656341159124,2.6124363084753566
177,196.0,0.04170774071700368,2.6124411049350633
178,197.0,0.041708832371162984,2.6124484261935392
179,198.0,0.04170984606859569,2.6124518554942355
180,199.0,0.04171056058662853,2.6124552621172223
181,200.0,0.04171138892874652,2.6124552469920936
182,201.0,0.04171177224431785,2.6124498929015223
183,202.0,0.041712277483975345,2.612456907393226
184,203.0,0.04171295348073342,2.612463328862331
185,204.0,0.041713272755996865,2.612463013549046
186,205.0,0.04171360505712229,2.612462721484778
187,206.0,0.04171381129400949,2.612462011135714
188,207.0,0.0417140394911437,2.6124737502685647
189,208.0,0.041714610334956576,2.6124865068789522
190,209.0,0.04171474759689593,2.612487598373921
191,210.0,0.04171484775829236,2.612488519074565
192,211.0,0.04171491662465565,2.612489344532281
193,212.0,0.041714957433568484,2.6124900843174963
194,235.0,0.7654154495441515,3.941077507612555
195,236.0,0.7568310390872532,3.928138619778954
196,237.0,0.7490243851570818,3.917458138749216
197,238.0,0.7416404247322123,3.9082585778581036
198,239.0,0.7344861387157506,3.9000073149450833
199,240.0,0.7274569656275139,3.8923964656705956
200,241.0,0.7205473104988328,3.885366837520318
201,242.0,0.7137011219787387,3.87891845234004
202,243.0,0.7068408696117688,3.8725797745945227
203,244.0,0.6999869942378654,3.8665498210535274
204,245.0,0.6931179135695218,3.8608035648267722
205,246.0,0.6861644554003292,3.855185643947047
206,247.0,0.6791922979787173,3.849843534830471
207,248.0,0.6721592230435773,3.844664145281013
208,249.0,0.6650338321963999,3.839641676556776
209,250.0,0.6578139402758549,3.8346849339856686
210,251.0,0.6504127514664775,3.829735920345343
211,252.0,0.642973000166325,3.8249287779635637
212,253.0,0.6353554081944205,3.820065226690634
