,Instance,SOC,Vt_est
0,19.0,0.781370432793079,3.922226729590195
1,20.0,0.7751439207002515,3.912852712922592
2,21.0,0.769183737817444,3.904629145597105
3,22.0,0.7633466360860113,3.8970635100436644
4,23.0,0.7576967234457079,3.8902169175242265
5,24.0,0.7521075066131517,3.88376235975693
6,25.0,0.7465897852403598,3.8776573000173955
7,26.0,0.7411543618703904,3.87192586453296
8,27.0,0.7357262957524913,3.866389229256431
9,28.0,0.7303688218329606,3.861161552080928
10,29.0,0.7249479387535026,3.8559537756676
11,30.0,0.7195644775247775,3.8509648534786654
12,31.0,0.7141964673378257,3.8463124082777527
13,32.0,0.7088944182326004,3.841769766382672
14,33.0,0.7035051181820453,3.8371735238548146
15,34.0,0.6981114736266302,3.8327697839952353
16,35.0,0.6926574080532257,3.8284336686225933
17,36.0,0.6871586934453073,3.824218728894683
18,37.0,0.681596714634462,3.820028482633466
19,38.0,0.6759517889835248,3.815900023981444
20,39.0,0.6701663702224602,3.8116532103796894
21,40.0,0.6642665169157551,3.8073843644063925
22,41.0,0.658284842809057,3.803177986225264
23,42.0,0.6521863867819164,3.7989320679458016
24,43.0,0.6460367233901589,3.7948048271982366
25,44.0,0.6397413015908094,3.790568965896117
26,45.0,0.6334145467486818,3.7864631955737624
27,46.0,0.6270504607652035,3.7824531115151943
28,47.0,0.6205858718328711,3.778342200581846
29,48.0,0.614186587886239,3.774483882130792
30,49.0,0.6077108545508053,3.7705119145782144
31,50.0,0.601265367563883,3.7672769397867634
32,51.0,0.5947493004057777,3.76311383585628
33,52.0,0.5882679341304775,3.758988320480798
34,53.0,0.5819879274106573,3.755189030155309
35,54.0,0.5757683840251242,3.7514004218958137
36,55.0,0.569679350131897,3.7477904949270417
37,56.0,0.5636827147691448,3.744175339931252
38,57.0,0.5576890520269119,3.7403778856954335
39,58.0,0.5518644236343418,3.736769638751486
40,59.0,0.5461713965285308,3.733228016263494
41,60.0,0.540587376047027,3.729723573078273
42,61.0,0.5351181873782215,3.7262884049072995
43,62.0,0.5297548522978881,3.7228466374817004
44,63.0,0.52452456177881,3.7195252887634402
45,64.0,0.5193516242320608,3.7161418670642545
46,65.0,0.5143178602083869,3.7128623373939615
47,66.0,0.509319135826454,3.709532305522515
48,67.0,0.5044650609787303,3.7063509745502756
49,68.0,0.49962267910040314,3.7030648460448123
50,69.0,0.49487033350750503,3.6999223748183563
51,70.0,0.490167178015368,3.697801530990687
52,71.0,0.48532847328787443,3.694277930944778
53,72.0,0.48055315309410596,3.690865026602885
54,73.0,0.4758663253191893,3.687756427065211
55,74.0,0.4711947834623139,3.6847312738570093
56,75.0,0.466460037577935,3.6817020731168077
57,76.0,0.46168708136906395,3.678685212887901
58,77.0,0.45684834689290765,3.6757155603919647
59,78.0,0.45191650847341386,3.6728467987376203
60,79.0,0.446826274368707,3.669909477887873
61,80.0,0.44154264971195245,3.6670095103909826
62,81.0,0.43601885174648697,3.664118743445855
63,82.0,0.4301738968913916,3.6612355787250594
64,83.0,0.423859294542819,3.6582176219068825
65,84.0,0.4170320980027105,3.655320202244075
66,85.0,0.4094661080794436,3.652313837680963
67,86.0,0.40095073432166417,3.649268983305745
68,87.0,0.3912326220785551,3.6462363534908566
69,88.0,0.379959644683351,3.6442853810176374
70,89.0,0.3661667472928523,3.640287521772745
71,90.0,0.35011517903978456,3.636210377998214
72,91.0,0.3321434973286082,3.6318750284718995
73,92.0,0.3137286334128041,3.6277190424536183
74,93.0,0.29639077698254274,3.623725376705196
75,94.0,0.28183169757325277,3.6217652380100485
76,95.0,0.26967426973944997,3.61808195637312
77,96.0,0.2603808010222221,3.614803584267227
78,97.0,0.25311148602529415,3.611878555339913
79,98.0,0.24691487727127298,3.6089366304566735
80,99.0,0.24154557206137756,3.6062608965286977
81,100.0,0.2365147122795231,3.603388597328034
82,101.0,0.23194955388366162,3.6007376018041346
83,102.0,0.22762683453155552,3.598119363504425
84,103.0,0.22349755361393225,3.595517676706711
85,104.0,0.21954022643552187,3.5930310438354605
86,105.0,0.21567002496911813,3.5906375632979888
87,106.0,0.21177444962285452,3.58809640502998
88,107.0,0.2079072465355707,3.5858682677715277
89,108.0,0.20375909396686612,3.583353031599275
90,109.0,0.19932026734514638,3.5808729399133328
91,110.0,0.19427831733231143,3.5784758937258414
92,111.0,0.18809191100656822,3.5760372425372373
93,112.0,0.17945625336666435,3.561005397358672
94,113.0,0.17081111544722996,3.5629695317664347
95,114.0,0.15514527002437242,3.558886631029958
96,115.0,0.13559803957965277,3.543579261667642
97,116.0,0.13073099515926093,3.5454009829211746
98,117.0,0.12650456159952286,3.544659024313267
99,118.0,0.12265791097773554,3.54193474594487
100,119.0,0.11938817076304929,3.53873866126419
101,120.0,0.11667465334461402,3.535652367865152
102,121.0,0.11433663221744997,3.532513146311771
103,122.0,0.11230732730340015,3.5294185248959047
104,123.0,0.11058564467182254,3.526666158223749
105,124.0,0.10903399082928485,3.523834300976965
106,125.0,0.1077146086658084,3.5214068865457273
107,126.0,0.10651852462057652,3.5189711559438686
108,127.0,0.10539293053714341,3.5163463863798015
109,128.0,0.10445566003514128,3.5142725188994732
110,129.0,0.10354525378384898,3.511912904712936
111,130.0,0.10274361898617387,3.5098025296073403
112,131.0,0.10198711810399054,3.507611768376935
113,132.0,0.10128977495751225,3.50547567815637
114,133.0,0.10066421807071066,3.503515024174324
115,134.0,0.1001067742787449,3.501744397032782
116,135.0,0.09954900903335644,3.499750962570061
117,136.0,0.09902563567138906,3.497777948395602
118,137.0,0.09854557281687677,3.4959201643392133
119,138.0,0.09808598250167065,3.494036785501578
120,139.0,0.09767914602050162,3.4923685538367044
121,140.0,0.09727476614615971,3.490576551068708
122,141.0,0.09690987528071295,3.488947916323319
123,142.0,0.09653295042432262,3.4871235692611915
124,143.0,0.09617269276305879,3.4853121670074936
125,144.0,0.09583003427168807,3.4835387933462814
126,145.0,0.09548045702095122,3.48163445066442
127,146.0,0.09517627038780434,3.47998149098295
128,147.0,0.09488075090358424,3.478322433076132
129,148.0,0.09454455066770397,3.476290487598726
130,149.0,0.09425487616869598,3.4745559105279655
131,150.0,0.09396688975129223,3.4727736824300846
132,151.0,0.09369195358905816,3.471037518298149
133,152.0,0.09341261419744254,3.469222067006402
134,153.0,0.09312250139085783,3.4672679098256425
135,154.0,0.09285044960933356,3.4654172684956794
136,155.0,0.09258381898325854,3.463579708644524
137,156.0,0.09228690660579962,3.4614516564015965
138,157.0,0.09204017169608841,3.45969181580364
139,158.0,0.09177892895992387,3.4577868300845918
140,159.0,0.09147276164195324,3.455470473110323
141,160.0,0.09118467051818639,3.453279469017211
