,0
0,3.922226729590195
1,3.912852712922592
2,3.904629145597105
3,3.8970635100436644
4,3.8902169175242265
5,3.88376235975693
6,3.8776573000173955
7,3.87192586453296
8,3.866389229256431
9,3.861161552080928
10,3.8559537756676
11,3.8509648534786654
12,3.8463124082777527
13,3.841769766382672
14,3.8371735238548146
15,3.8327697839952353
16,3.8284336686225933
17,3.824218728894683
18,3.820028482633466
19,3.815900023981444
20,3.8116532103796894
21,3.8073843644063925
22,3.803177986225264
23,3.7989320679458016
24,3.7948048271982366
25,3.790568965896117
26,3.7864631955737624
27,3.7824531115151943
28,3.778342200581846
29,3.774483882130792
30,3.7705119145782144
31,3.7672769397867634
32,3.76311383585628
33,3.758988320480798
34,3.755189030155309
35,3.7514004218958137
36,3.7477904949270417
37,3.744175339931252
38,3.7403778856954335
39,3.736769638751486
40,3.733228016263494
41,3.729723573078273
42,3.7262884049072995
43,3.7228466374817004
44,3.7195252887634402
45,3.7161418670642545
46,3.7128623373939615
47,3.709532305522515
48,3.7063509745502756
49,3.7030648460448123
50,3.6999223748183563
51,3.697801530990687
52,3.694277930944778
53,3.690865026602885
54,3.687756427065211
55,3.6847312738570093
56,3.6817020731168077
57,3.678685212887901
58,3.6757155603919647
59,3.6728467987376203
60,3.669909477887873
61,3.6670095103909826
62,3.664118743445855
63,3.6612355787250594
64,3.6582176219068825
65,3.655320202244075
66,3.652313837680963
67,3.649268983305745
68,3.6462363534908566
69,3.6442853810176374
70,3.640287521772745
71,3.636210377998214
72,3.6318750284718995
73,3.6277190424536183
74,3.623725376705196
75,3.6217652380100485
76,3.61808195637312
77,3.614803584267227
78,3.611878555339913
79,3.6089366304566735
80,3.6062608965286977
81,3.603388597328034
82,3.6007376018041346
83,3.598119363504425
84,3.595517676706711
85,3.5930310438354605
86,3.5906375632979888
87,3.58809640502998
88,3.5858682677715277
89,3.583353031599275
90,3.5808729399133328
91,3.5784758937258414
92,3.5760372425372373
93,3.561005397358672
94,3.5629695317664347
95,3.558886631029958
96,3.543579261667642
97,3.5454009829211746
98,3.544659024313267
99,3.54193474594487
100,3.53873866126419
101,3.535652367865152
102,3.532513146311771
103,3.5294185248959047
104,3.526666158223749
105,3.523834300976965
106,3.5214068865457273
107,3.5189711559438686
108,3.5163463863798015
109,3.5142725188994732
110,3.511912904712936
111,3.5098025296073403
112,3.507611768376935
113,3.50547567815637
114,3.503515024174324
115,3.501744397032782
116,3.499750962570061
117,3.497777948395602
118,3.4959201643392133
119,3.494036785501578
120,3.4923685538367044
121,3.490576551068708
122,3.488947916323319
123,3.4871235692611915
124,3.4853121670074936
125,3.4835387933462814
126,3.48163445066442
127,3.47998149098295
128,3.478322433076132
129,3.476290487598726
130,3.4745559105279655
131,3.4727736824300846
132,3.471037518298149
133,3.469222067006402
134,3.4672679098256425
135,3.4654172684956794
136,3.463579708644524
137,3.4614516564015965
138,3.45969181580364
139,3.4577868300845918
140,3.455470473110323
141,3.453279469017211
142,3.451532945282261
143,3.449390901664145
144,3.447380844866775
145,3.4451448736167056
146,3.4427010389313253
147,3.4404282349835458
148,3.438089274149737
149,3.43568711871722
150,3.4332227593337987
151,3.4307189006066463
152,3.4279215791422737
153,3.4250033906447808
154,3.4222820630444217
155,3.419356971436064
156,3.416082715037005
157,3.413003891093251
158,3.409539265864499
159,3.4059616853731343
160,3.4023952717383223
161,3.3985618183862307
162,3.3942194509452244
163,3.3900089866724126
164,3.385372460592882
165,3.3802941969802536
166,3.374676480991418
167,3.3691650622962515
168,3.3626180013816986
169,3.3555492361497596
170,3.3480767698602403
171,3.3391987889855232
172,3.329835460048923
173,3.3192128473236333
174,3.3074338830120866
175,3.293536185554193
176,3.2780016165858625
177,3.2601907724007515
178,3.2401607389340303
179,3.2170077410446747
180,3.1904916632298526
181,3.1601725675469536
182,3.1247120613478163
183,3.0833042550689416
184,3.0344026808071805
185,2.9753223620948557
186,2.8998147922260995
187,2.7975989345111207
188,2.656133801263995
189,2.4777124241166213
190,2.4837626868510148
191,2.483768227863397
192,2.483761124483697
193,2.4837547365651043
194,3.9339998467352393
195,3.9232738382486865
196,3.9141868563779916
197,3.9061088058897804
198,3.8988437286766158
199,3.892277468862236
200,3.8860038183306065
201,3.879945582143219
202,3.874249029542327
203,3.868797597697049
204,3.8634993492997114
205,3.858510827312639
206,3.853581034660475
207,3.84890066914618
208,3.844476479210718
209,3.8399035407991104
210,3.8354170604960665
211,3.831051418979035
212,3.8267854990312506
213,3.8226688587131497
214,3.8183917227379363
215,3.8140835788092713
216,3.8098830341366203
217,3.8056859921013593
218,3.801369499530018
219,3.79711871313102
220,3.792992720810323
221,3.7888176297140057
222,3.7847261496974274
223,3.780679142058399
224,3.776713084545794
225,3.772857782063254
226,3.7688950239021968
227,3.7655979611255717
228,3.7613286270876465
229,3.7574181147421477
230,3.753633747582486
231,3.7499690974680813
232,3.7462943624876823
233,3.742700366985289
234,3.7390989517945514
235,3.735476656529604
236,3.73197515970161
237,3.7286729052770435
238,3.7251701129802095
239,3.7217565227453746
240,3.718372771624854
241,3.715077455609514
242,3.711777423536729
243,3.70847643260223
244,3.705301160344709
245,3.7021806241593693
246,3.6990035425603076
247,3.6969533143291744
248,3.693481865919646
249,3.6903484753026916
250,3.687229745329652
251,3.6841660705453547
252,3.681196165910238
253,3.678222476502302
254,3.675261056055017
255,3.6723470439969117
256,3.6694842235805623
257,3.6665863949215964
258,3.663681061900489
259,3.6608653569740883
260,3.658057064909402
261,3.6552684307662267
262,3.652255332686814
263,3.649301984057417
264,3.6462978064650104
265,3.64315146317739
266,3.641110914040159
267,3.6369756700188303
268,3.6329192475727026
269,3.6287470426735062
270,3.6247683505005996
271,3.6209894747737787
272,3.6190706187624895
273,3.6154563001933506
274,3.6122652141529086
275,3.60925760262981
276,3.606405902312477
277,3.6037418951663778
278,3.601091810282795
279,3.598429473411785
280,3.595820069929736
281,3.5934304309594127
282,3.591092544116994
283,3.5886397354937136
284,3.586107416016162
285,3.583795645260489
286,3.5692599989300464
287,3.5720002672766284
288,3.572059734330035
289,3.5708473104536806
290,3.5689643762164605
291,3.5666134121654673
292,3.563183307228163
293,3.5536364389159787
294,3.539578806147635
295,3.5426575996247474
296,3.54169293634675
297,3.539007722816488
298,3.5360889731525083
299,3.5330114086970994
300,3.5298467403094547
301,3.5272475981369102
302,3.5243669273414846
303,3.5216131141716884
304,3.5193784411334073
305,3.5171459512991188
306,3.5150551994991788
307,3.5127993460448357
308,3.510528471548449
309,3.508621178706748
310,3.5064880893435837
311,3.5047164221389164
312,3.5028414482398653
313,3.5011128532937663
314,3.499202945264425
315,3.4973580941903193
316,3.4955224288368654
317,3.4937159090618453
318,3.491960937652721
319,3.490249274077237
320,3.4886413299969017
321,3.4869472956031475
322,3.4851455597083443
323,3.483450355008531
324,3.481808402297673
325,3.480074617373439
326,3.4782740967915426
327,3.476313139720865
328,3.4746262139611166
329,3.4727252036051297
330,3.4707727234701395
331,3.4689900346573044
332,3.467125267944157
333,3.464932734057593
334,3.463103677966158
335,3.461134284617638
336,3.4591613729157324
337,3.45726831456774
338,3.4549222843409315
339,3.4525923763262107
340,3.4504551045780953
341,3.44840355465905
342,3.446216694884689
343,3.4437353100191728
344,3.4413889276141383
345,3.4385359278055283
346,3.4360776995520683
347,3.43344405800424
348,3.430662525669735
349,3.427830494246747
350,3.4246997368851497
351,3.421646063442149
352,3.4183152809581037
353,3.4148042367012783
354,3.4111879262441596
355,3.4074124795277116
356,3.403782015281033
357,3.399371946041652
358,3.394940520933929
359,3.3900597734542637
360,3.3850145584035323
361,3.379470653977186
362,3.3737094185212166
363,3.3669380946880407
364,3.359761511472406
365,3.3517625012711347
366,3.342965185987435
367,3.3328523046051335
368,3.3209779329281517
369,3.307653886640444
370,3.2923117902610506
371,3.274650247148254
372,3.2541658031680676
373,3.2301379288721117
374,3.202297115194195
375,3.169591223044335
376,3.1321088807037096
377,3.0875731942216356
378,3.0343837368291338
379,2.9691983750988813
380,2.8832983218835766
381,2.7603474642049197
382,2.578540753614599
383,2.3417694410841876
384,2.3600915873989234
385,2.3601818779566703
386,2.3601768799715668
387,2.3601723427524868
388,3.9368720594887123
389,3.9261712349891464
390,3.9171094443933976
391,3.909149453248109
392,3.9019320493771947
393,3.8951480993628054
394,3.888877205139596
395,3.88277986502456
396,3.8771276473275997
397,3.8715899559536204
398,3.8663291146482117
399,3.8611753452138124
400,3.8563298864810887
401,3.8516800373105826
402,3.847107725782822
403,3.8425408149076294
404,3.8381250160396148
405,3.8336451008518355
406,3.8294053222518003
407,3.8250002702170267
408,3.8207629328158026
409,3.816509960771607
410,3.812121371121478
411,3.8079189364137207
412,3.80367863388961
413,3.7994402039189867
414,3.795239846979084
415,3.7910900115205006
416,3.7869397188849883
417,3.7828661801918284
418,3.7787771588071966
419,3.774757064418106
420,3.770812856527915
421,3.7668655839751013
422,3.7637485097587806
423,3.7595620525945073
424,3.755596306700188
425,3.7518665956330173
426,3.7481527575465448
427,3.7444147643576313
428,3.7408913324480757
429,3.737395947662727
430,3.733952749750495
431,3.730365668700053
432,3.7268932975692732
433,3.7234411563050616
434,3.7201213339613357
435,3.716777262136486
436,3.7134836042267296
437,3.7101733345875534
438,3.706891594718494
439,3.7036557644105486
440,3.700543103502225
441,3.69743072358289
442,3.6953718596247085
443,3.6919571761289043
444,3.688705414079356
445,3.6855562353904756
446,3.6825669065054862
447,3.679582380784435
448,3.676653373578772
449,3.6737307151029843
450,3.6707554179639903
451,3.6678664355865362
452,3.6649546903171015
453,3.6621734246194064
454,3.6592237553190357
455,3.6563434902830236
456,3.653456316655042
457,3.650484886314815
458,3.6475918192499956
459,3.644472180055433
460,3.6424786752010014
461,3.6386167596346133
462,3.634697732217665
463,3.630457264544154
464,3.626370671085211
465,3.6226444684386543
466,3.619176716208942
467,3.617312676745734
468,3.6136604390416287
469,3.6105980598600627
470,3.607700078466557
471,3.6048125330711542
472,3.6021225796306
473,3.5994460334575162
474,3.597048305255453
475,3.5946150413707816
476,3.5919866329108414
477,3.5895756356080857
478,3.5872163123081857
479,3.58474032340641
480,3.570147297090405
481,3.572962176865096
482,3.5729229820646506
483,3.5717349816875505
484,3.570016573436094
485,3.5676826257863263
486,3.5649225860630236
487,3.559033008978278
488,3.5415084329098607
489,3.543400114028031
490,3.5428327718916575
491,3.540459217565375
492,3.5373500916701546
493,3.534181980021123
494,3.5314387734808843
495,3.528647754783373
496,3.525902222205184
497,3.5232848492786144
498,3.520724542520848
499,3.5183400242433915
500,3.516042370668769
501,3.513826979161424
502,3.511819993508887
503,3.509820017625414
504,3.5076417053934583
505,3.5059211550671154
506,3.5038423753312227
507,3.5018900171516174
508,3.50005975510569
509,3.498332015257302
510,3.4967038902095764
511,3.494841053320144
512,3.493151225935428
513,3.4913740898780268
514,3.489565109496676
515,3.4878360266789277
516,3.4860869090461746
517,3.4842849139652974
518,3.482547027737751
519,3.480865476213619
520,3.478997105139812
521,3.4773610386656175
522,3.4754846259927072
523,3.473780194081626
524,3.4718371946724074
525,3.469704262625467
526,3.4681027562255693
527,3.466102281257778
528,3.4641090398809715
529,3.4620090316041723
530,3.460157129380421
531,3.4578717760424165
532,3.4556936775720013
533,3.453703960288829
534,3.451365863379778
535,3.4492331211454768
536,3.4467847626687576
537,3.44435089263017
538,3.44182048404642
539,3.4393548299521712
540,3.43659148822448
541,3.4340931424749543
542,3.4310190735963233
543,3.4278569396904257
544,3.4249098136762925
545,3.421833717690656
546,3.41856051150229
547,3.4152453998068437
548,3.4111295820102367
549,3.407541561649
550,3.4036041442640417
551,3.399330021549254
552,3.3948677056041223
553,3.389888335356445
554,3.3846820137937885
555,3.379043606901535
556,3.372946887358039
557,3.366218899501133
558,3.3587725801660895
559,3.350658399673101
560,3.3411769816562686
561,3.3304807613998824
562,3.3183471656409576
563,3.304092028611565
564,3.2880548203388997
565,3.2691763875828874
566,3.2472709071063104
567,3.2214455915459124
568,3.1915862252751994
569,3.156612625510638
570,3.1157724196408187
571,3.066990535374089
572,3.0080723969356002
573,2.933460258891817
574,2.8308580140706976
575,2.674834820076709
576,2.4330637689015435
577,2.448594892996737
578,2.4486692740507916
579,2.4486629117685155
580,2.4486571185825614
581,3.9381504165229715
582,3.927414122519414
583,3.9182383310925526
584,3.9103034273533206
585,3.9029746075825513
586,3.896243751212882
587,3.8899029593473586
588,3.884023109739811
589,3.878245652202678
590,3.8726628708698567
591,3.867403741383144
592,3.8623282375321035
593,3.8573102191892383
594,3.852558032607364
595,3.848127938213809
596,3.8434196958027935
597,3.8389867344899655
598,3.8346084212760787
599,3.830273308113796
600,3.8260111375370056
601,3.8216750068594925
602,3.817374160363078
603,3.813109799054377
604,3.808746977433009
605,3.804432088935702
606,3.8001219890388356
607,3.796027239675644
608,3.791787148636997
609,3.78763439532117
610,3.783488563743398
611,3.7794184109027498
612,3.7754542722510767
613,3.7714591664593025
614,3.767558477909443
615,3.7644325227755844
616,3.7602213565984988
617,3.756244293934613
618,3.75255465876716
619,3.7487093140821646
620,3.7450308309432945
621,3.741368758870732
622,3.7376541669731007
623,3.734128409876066
624,3.7306884152706523
625,3.727231293015508
626,3.723905414949865
627,3.7204874863587807
628,3.7171700636606375
629,3.7138546202695384
630,3.710437101358328
631,3.707275717223807
632,3.704087379702793
633,3.7008025226281287
634,3.6976848105432194
635,3.6956294186500704
636,3.692161349346424
637,3.6889762090741405
638,3.6858276069316758
639,3.6828891154541714
640,3.6798420347566885
641,3.6768424777703674
642,3.673908836171387
643,3.670943321972612
644,3.6680152768881125
645,3.6650857095415854
646,3.6621389388291714
647,3.6592595902050444
648,3.656366652799951
649,3.653456860942508
650,3.6505283661207315
651,3.6475567561055633
652,3.644538668128199
653,3.642515496567079
654,3.6385784194570445
655,3.6346671264638135
656,3.6304255271997836
657,3.6263718288635194
658,3.6224172116866167
659,3.6188854267501975
660,3.617128407025091
661,3.6135695805028147
662,3.6104419365881526
663,3.6075070746964215
664,3.60464690799986
665,3.6018864043211303
666,3.5992776403200177
667,3.5966874998427962
668,3.5941432985817947
669,3.5917011305129387
670,3.589275402340749
671,3.5868854458056485
672,3.584478928901933
673,3.582154230013786
674,3.579947056158683
675,3.565325490567662
676,3.568115931449624
677,3.568105384595171
678,3.566637179704031
679,3.564086670635678
680,3.5575984914051753
681,3.539926939299871
682,3.543032285625385
683,3.542463708754452
684,3.540176017426215
685,3.536932345738106
686,3.5339280804739817
687,3.530872007590333
688,3.527938996074984
689,3.5253141358319917
690,3.5225807773560773
691,3.520360254627828
692,3.5177883113173434
693,3.5157578164374756
694,3.5135734360001343
695,3.51133021944288
696,3.5095799459797914
697,3.507649302115385
698,3.5053300180042553
699,3.5036614684932346
700,3.501742311766026
701,3.4998853600701825
702,3.4980791689673136
703,3.4963266068109875
704,3.494581365436845
705,3.4929016334957432
706,3.491250659536206
707,3.4894081691915986
708,3.4875622302252554
709,3.485656186444198
710,3.484058432674324
711,3.4824789383742307
712,3.480532293931573
713,3.4786819629130914
714,3.4767466315044575
715,3.474823966607552
716,3.473169768818341
717,3.471173283269483
718,3.4693553895786393
719,3.467506812151046
720,3.465301010691955
721,3.4632514344383205
722,3.461445171875408
723,3.459297545517125
724,3.4570628100913185
725,3.454867040745294
726,3.4526561022529827
727,3.4505194360344906
728,3.4482268045503237
729,3.445664199544054
730,3.443150343734113
731,3.440662972429724
732,3.438130871640723
733,3.435512147712333
734,3.4326451327216523
735,3.429678435889871
736,3.4264452038723867
737,3.423299386363446
738,3.419996518045632
739,3.416637792366801
740,3.4128808091273464
741,3.4091594966007976
742,3.405240172231584
743,3.4009749997708685
744,3.3965751631642496
745,3.3921524332274355
746,3.38681198944314
747,3.381458884168349
748,3.375479154541749
749,3.368855631469917
750,3.361570926115233
751,3.3534226029313468
752,3.3444186426469975
753,3.3343440321276607
754,3.322367125235272
755,3.309133463481157
756,3.2932931595841866
757,3.275138132253387
758,3.2543739814628574
759,3.2293473476363825
760,3.2007569163111085
761,3.1666211773038424
762,3.1266993475978797
763,3.0792971077252953
764,3.0222485720721113
765,2.9507094633396296
766,2.8537686552238677
767,2.7067028746888866
768,2.4722315230177947
769,2.4870719640937167
770,2.4871450795766594
771,2.487138378635602
772,2.48713226370753
773,3.937995629379235
774,3.927338683768406
775,3.91839130112542
776,3.9104590316552787
777,3.9031747811761788
778,3.89640113621066
779,3.890159604558819
780,3.8841363867922523
781,3.878380029438717
782,3.8728803691019125
783,3.8676683173953954
784,3.862550193523401
785,3.8574898239986033
786,3.852749491168852
787,3.8482254429899223
788,3.843630845264201
789,3.8390714153536143
790,3.8346613242276018
791,3.8303673606406967
792,3.8259706163031137
793,3.821678228873666
794,3.8174201945627524
795,3.8130197373364134
796,3.808714659276352
797,3.8044060022354533
798,3.800222304438794
799,3.7959803337984233
800,3.791787924860721
801,3.7874957339072135
802,3.78328410729641
803,3.7792008171543725
804,3.775214555519258
805,3.771201104059845
806,3.767323715512535
807,3.7640152851608693
808,3.759786785773763
809,3.7559497025346835
810,3.7520102836873703
811,3.7482773552748294
812,3.744714812662152
813,3.7411444034239496
814,3.7374089891952624
815,3.7339109720165213
816,3.730400217909302
817,3.726946146247868
818,3.723458728994092
819,3.7199823485959613
820,3.716650521917491
821,3.7133945832947726
822,3.7099571041546975
823,3.7068507772548
824,3.703415543289489
825,3.700377640342069
826,3.697173320836929
827,3.695179772380587
828,3.69158007929571
829,3.6884639127525483
830,3.68526540895924
831,3.6822743123577606
832,3.679166037320942
833,3.6761427363988455
834,3.673146902362194
835,3.6702388920401234
836,3.667376974614068
837,3.6644217175179667
838,3.661546460527988
839,3.6586568010747014
840,3.655768424851383
841,3.6528638052465787
842,3.649800917649171
843,3.646862872478223
844,3.643736871967454
845,3.641727016256558
846,3.6377125425759025
847,3.6338248252073924
848,3.6295975081863436
849,3.6254473097670066
850,3.6216564666042417
851,3.61813677101448
852,3.616451143012793
853,3.61281287185754
854,3.6096965796139937
855,3.6067462048330334
856,3.603915213203586
857,3.601213650389523
858,3.598483031956332
859,3.5959216062719093
860,3.5935442943802824
861,3.5910498712154633
862,3.5885111712462354
863,3.5861713236057713
864,3.5837576666391557
865,3.5814088599078406
866,3.5789281050097124
867,3.5765783367097685
868,3.5743208095210037
869,3.5596482745188593
870,3.562116232139786
871,3.5605177305525455
872,3.5510192555050275
873,3.5407854569389343
874,3.5425704937024247
875,3.5413734085217397
876,3.5386961773306513
877,3.535627610774487
878,3.532551929707682
879,3.5296679907374364
880,3.526931599366433
881,3.5242048770862366
882,3.521756700447377
883,3.5193798270473002
884,3.5170039397858357
885,3.5148452455713017
886,3.512733812316136
887,3.510584340661191
888,3.508558570785894
889,3.5064352371735747
890,3.5046597673563786
891,3.502631067798105
892,3.501047335024502
893,3.4991387583026925
894,3.497377120464608
895,3.4956706103335877
896,3.4937926774159154
897,3.4919957856876036
898,3.4903193630970395
899,3.4886076752543813
900,3.4869073504038988
901,3.48509715537265
902,3.483288572669093
903,3.481375575212169
904,3.47950244979218
905,3.4775295665692885
906,3.4759973288419057
907,3.473904384046718
908,3.4721152797852795
909,3.470260730848881
910,3.4683278259885624
911,3.466102534938592
912,3.4643699854965937
913,3.462080328069871
914,3.4600526746434577
915,3.457838814860253
916,3.45576747851093
917,3.453751594263553
918,3.4513064842092116
919,3.4489043328079694
920,3.4466237629049767
921,3.4440007502802428
922,3.4414929417945888
923,3.4389480663914345
924,3.436354049385737
925,3.4333844090455865
926,3.4304244980737373
927,3.4279195426463986
928,3.424576625268813
929,3.421042518399264
930,3.417798489342565
931,3.4144074142837475
932,3.4104743868768836
933,3.406535183895526
934,3.4026613419757745
935,3.3981111189567086
936,3.3935398184458174
937,3.388188884573596
938,3.3833051472848057
939,3.3772684757946827
940,3.371170310388192
941,3.364015542736496
942,3.3560569258778696
943,3.347713869451958
944,3.338044799832442
945,3.326653402996734
946,3.3137576619146416
947,3.2989618964081693
948,3.2815787989547034
949,3.2617388945444468
950,3.2380496373018564
951,3.210316093583048
952,3.178243150360024
953,3.1404639654263398
954,3.0952707886004096
955,3.0412383409377117
956,2.9741203149859223
957,2.885763345968861
958,2.753630273137746
959,2.546828449175946
960,2.2639675258143837
961,2.2890525552734102
962,2.289214163692685
963,2.28921044553739
964,2.289207107929135
965,3.949833206127901
966,3.938906760450247
967,3.929762044321913
968,3.921652316535159
969,3.914315045817293
970,3.9075348050621654
971,3.901117984259066
972,3.8949724535093093
973,3.889045181189366
974,3.8834766368205287
975,3.8779958617991506
976,3.8728968266296393
977,3.8677881971444537
978,3.8627412366659395
979,3.857965628642715
980,3.8533527797284552
981,3.8487140123562953
982,3.8442229296506527
983,3.8399689869632216
984,3.8357174488029746
985,3.831451433373143
986,3.827137705126419
987,3.822931528719404
988,3.8186749036479934
989,3.814470217526248
990,3.810196993146412
991,3.8058684535850817
992,3.8016037274844843
993,3.797314616920882
994,3.7932083596135246
995,3.78908851657468
996,3.7848743149954687
997,3.7807715295649547
998,3.776676881906803
999,3.7725474411198134
1000,3.769329323881266
1001,3.765121906420099
1002,3.7610509095943447
1003,3.7573110860178875
1004,3.75351309551091
1005,3.7497766037348335
1006,3.7460303421627263
1007,3.7425346802670507
1008,3.7389302220238516
1009,3.735328225097435
1010,3.7317985432681064
1011,3.728342299987368
1012,3.7248343981504664
1013,3.721319772261627
1014,3.717966424836474
1015,3.7145657296257655
1016,3.711249947568247
1017,3.707969489881884
1018,3.704823520037027
1019,3.7015896486956525
1020,3.6985041335137967
1021,3.696325318323408
1022,3.692776782332665
1023,3.6894491835584096
1024,3.686266972484442
1025,3.6831828944199
1026,3.6800950777070773
1027,3.677089836755539
1028,3.6741586542411424
1029,3.671228822577719
1030,3.6681801353023737
1031,3.6651753204996247
1032,3.6622231306503017
1033,3.6592823797323595
1034,3.6563520043090985
1035,3.6535402210001706
1036,3.65041287283826
1037,3.6473893595025473
1038,3.6442384932920877
1039,3.6421472021133883
1040,3.63811774976758
1041,3.6339535646737904
1042,3.629891778177891
1043,3.62574178502125
1044,3.6218751669183975
1045,3.6198362298181235
1046,3.616156736873221
1047,3.61294855281964
1048,3.609857526021387
1049,3.607014099039043
1050,3.60431896663356
1051,3.6016387033537867
1052,3.598917141418535
1053,3.59637257929348
1054,3.5937523576673147
1055,3.5913539433035067
1056,3.588936888258409
1057,3.5865418817997567
1058,3.5840756589445313
1059,3.581915432481859
1060,3.579523440839936
1061,3.577165849841146
1062,3.56249877362708
1063,3.5651998640268503
1064,3.564769724806512
1065,3.5616743373388386
1066,3.548771672954373
1067,3.544130974246523
1068,3.543402007404205
1069,3.5415803414402336
1070,3.5388739752635727
1071,3.5357676836898313
1072,3.532777723124781
1073,3.529896279877093
1074,3.527122562716387
1075,3.5244616832376185
1076,3.522029585749629
1077,3.5196568596965587
1078,3.517563697958345
1079,3.5151399325894115
1080,3.5129843975778607
1081,3.510879615146178
1082,3.508663280017682
1083,3.5069581718290377
1084,3.505178864951692
1085,3.503158930485826
1086,3.501263097311734
1087,3.499465732693269
1088,3.497645560893986
1089,3.4958885599118075
1090,3.493733059873068
1091,3.4924456157460972
1092,3.4905096273943834
1093,3.4890255598478777
1094,3.486998244029282
1095,3.485166319991869
1096,3.483449924902535
1097,3.481450103189768
1098,3.4797126738187316
1099,3.4779307474132524
1100,3.4762840231520866
1101,3.4742667851112605
1102,3.472396133798798
1103,3.4703890025859705
1104,3.4684630383205457
1105,3.4666070047582536
1106,3.4647163177389086
1107,3.462514242435472
1108,3.4604345214021266
1109,3.4581765861381912
1110,3.455946247872923
1111,3.453698536710898
1112,3.451495691720686
1113,3.4489595786761233
1114,3.4467972721941984
1115,3.4442082450566556
1116,3.441622030147809
1117,3.4390662421539147
