,0
0,0.9405850987629003
1,0.9153189403246763
2,0.8809041378024446
3,0.8460920335852047
4,0.8194453916055071
5,0.7996752177498637
6,0.7837132659590109
7,0.7700027025948222
8,0.7576528516789235
9,0.7461603690689438
10,0.7352998545179461
11,0.7248232983405828
12,0.7146352006732226
13,0.7045553568273838
14,0.6945889725289044
15,0.6846736669361888
16,0.6747651793813043
17,0.6648147929743715
18,0.6547789201676314
19,0.6447139033417865
20,0.634619152958637
21,0.624473509274862
22,0.6142900331249995
23,0.6040980082078661
24,0.593840975768461
25,0.5836642626181161
26,0.5736238733404251
27,0.5638047448768465
28,0.5541496520987128
29,0.544668390373405
30,0.5354654384721953
31,0.5264565517712434
32,0.5176652889649541
33,0.5091349501844329
34,0.5007980031727793
35,0.49264361847721505
36,0.4844474998904435
37,0.4764593029884193
38,0.46856680703949166
39,0.4606156140638824
40,0.45263188000988663
41,0.4443494124839058
42,0.43577088821322335
43,0.42660924926588534
44,0.4166602595361051
45,0.4056487544362737
46,0.39314178227706087
47,0.37866074732309474
48,0.36150528664935155
49,0.3421750976523783
50,0.3218419003656935
51,0.30250482321436484
52,0.2857198126069313
53,0.2716169325821685
54,0.25938455341249667
55,0.24893315557898915
56,0.2398878212168981
57,0.2318999521698478
58,0.2247978709183953
59,0.21827342824728718
60,0.21211476934686962
61,0.20614488397456704
62,0.2000877981632916
63,0.1936082619341069
64,0.18598503199504007
65,0.17558243226348955
66,0.15999473287688162
67,0.13785261716757755
68,0.12867104171952556
69,0.1262995446548573
70,0.12442534827759891
71,0.12254231590109273
72,0.12071191549115888
73,0.11905830283804258
74,0.11761698601610032
75,0.11622110805884844
76,0.1149496642555867
77,0.11376013206536698
78,0.1126865895553057
79,0.11164518688268218
80,0.11071407871479573
81,0.10980698418535188
82,0.10903346170041456
83,0.10821721902015093
84,0.10745185310189415
85,0.10674886307797977
86,0.1060648386588256
87,0.10539615381791945
88,0.10701595661186877
89,0.10692194312222256
90,0.10642367873411583
91,0.10585061828454918
92,0.10525762597965761
93,0.10466296447206153
94,0.10417805070932427
95,0.10365778614826787
96,0.10315059784650914
97,0.10269029933915244
98,0.10222197656648718
99,0.10177655550335218
100,0.10133158677310282
101,0.10093988926560162
102,0.10050436137597121
103,0.10013089202507332
104,0.0997673651244082
105,0.09938535139313531
106,0.09905916202591976
107,0.09871168716703639
108,0.0983965374253949
109,0.09806273562466408
110,0.09777210476011575
111,0.09742581864977316
112,0.0971460581263906
113,0.09683431579657122
114,0.0965654287306784
115,0.0962674867616613
116,0.0959774196543021
117,0.09570348957373961
118,0.09543995446951876
119,0.09513843120006557
120,0.09489371504741946
121,0.0946064502818229
122,0.0943407208634698
123,0.09408385835217051
124,0.09378555155649837
125,0.09351033706003573
126,0.09324331649438299
127,0.09297274167606752
128,0.09272122537803992
129,0.09241501302548817
130,0.09212660328893768
131,0.09185176022779894
132,0.09153664635019632
133,0.0912550293106175
134,0.09097666079611912
135,0.09068174170711732
136,0.09037228810440534
137,0.09007413647666929
138,0.08973301509712545
139,0.08942622794536884
140,0.08911364185724781
141,0.08879470017289139
142,0.08844728120093101
143,0.08811039860333512
144,0.08776638771060172
145,0.08743240702612869
146,0.08707487673303076
147,0.0866806208473675
148,0.08630623906232976
149,0.08589397685626966
150,0.08546564448566538
151,0.08504236005833289
152,0.08460422875362819
153,0.08412896235556498
154,0.08363398002010491
155,0.08310221359154236
156,0.08252086343080194
157,0.08189543000085325
158,0.0812541836935153
159,0.08051724197403465
160,0.0797131327294195
161,0.07885105647031845
162,0.07788744061267808
163,0.07679909151574775
164,0.07563738376491291
165,0.07435176419243474
166,0.07292194085082379
167,0.07138658918690816
168,0.06967991427451165
169,0.06781947449581047
170,0.065772041020604
171,0.06352626490525784
172,0.061069005560318065
