,0
0,3.930277327977425
1,3.9225577730736485
2,3.915417789740546
3,3.908911049738888
4,3.902774416367382
5,3.8971427389296265
6,3.891629941368904
7,3.88646454374172
8,3.8816810475325108
9,3.8770845810693575
10,3.8726007418903405
11,3.868307634849279
12,3.8643715343504503
13,3.8602697287789827
14,3.856482317616629
15,3.852698077755457
16,3.849183579979573
17,3.845665755063909
18,3.842329629802401
19,3.83878714700992
20,3.835654970449644
21,3.832548633129372
22,3.8294985708988896
23,3.826537308162005
24,3.8234975070968886
25,3.8207761133525033
26,3.817912905667847
27,3.815191059084785
28,3.8124976765313323
29,3.8097992823746805
30,3.8069647147711354
31,3.804560228131722
32,3.8020481556095898
33,3.799509360421287
34,3.7970841148201515
35,3.7945700295726734
36,3.792237287622556
37,3.7899443285457934
38,3.7873875624316238
39,3.7849631902410534
40,3.782722582723227
41,3.780253669268279
42,3.77786180413732
43,3.775426820802358
44,3.7731131093278063
45,3.77086232056625
46,3.768490643400781
47,3.7661357230492802
48,3.7638040225965046
49,3.761555477441725
50,3.7591398020725864
51,3.7568742569378926
52,3.754627896484592
53,3.7522620289524005
54,3.750055722161179
55,3.747749505710919
56,3.7462004759876635
57,3.7436221392508187
58,3.7412570648546986
59,3.7389843934570535
60,3.7368259871757576
61,3.734711002181699
62,3.7325132752469434
63,3.7303852360078524
64,3.7282421741902985
65,3.7260978996135115
66,3.7239660539079398
67,3.721872854891975
68,3.7199645822477954
69,3.7177916391544885
70,3.7157686065855415
71,3.7135116319639727
72,3.7115227579751684
73,3.7094992164933718
74,3.7074841147533264
75,3.705447684354352
76,3.703453749237708
77,3.7013970481004668
78,3.6993745947105214
79,3.6974923340915438
80,3.695526926090917
81,3.693353586014629
82,3.6913735894283746
83,3.689511561974647
84,3.6875381538280143
85,3.685528321179814
86,3.6835476822434483
87,3.681609731730412
88,3.679603661008407
89,3.677581613021606
90,3.675757416545645
91,3.673884536254815
92,3.6719361125528724
93,3.670046084542513
94,3.668117436749086
95,3.6662553440681895
96,3.6643466935626776
97,3.662472199772037
98,3.6607220790271247
99,3.658788139211139
100,3.656927166159797
101,3.655078736334407
102,3.6533516110067135
103,3.651511123881148
104,3.6496152971918914
105,3.647842225181352
106,3.6460181808931287
107,3.6441659623270235
108,3.6434950695144286
109,3.6410672849777272
110,3.63905816866385
111,3.6372038136948954
112,3.6354267950287795
113,3.6335463209011345
114,3.6317586848396504
115,3.6300814397310077
116,3.6283175427887504
117,3.6265974588637273
118,3.624901067419015
119,3.623015956606914
120,3.621450258043521
121,3.619661176384675
122,3.617928997194769
123,3.6162335790159466
124,3.614545577808268
125,3.612805617687767
126,3.6111591637459988
127,3.609554120423618
128,3.607794350049906
129,3.605916281956087
130,3.604344074577309
131,3.6026561261467425
132,3.6011380049760047
133,3.5993677162907436
134,3.5976288507251812
135,3.5960172685366874
136,3.5943567314831375
137,3.5927849723395546
138,3.5912171903595813
139,3.5895678656960763
140,3.5879452156092615
141,3.5862627756801535
142,3.5846736429721995
143,3.5831086115296795
144,3.581410024053269
145,3.579927141124177
146,3.5783364502579627
147,3.576655863780068
148,3.575099604634116
149,3.573369236224452
150,3.571743970914622
151,3.571177610028812
152,3.5686217089733883
153,3.5662738331728767
154,3.564193390296263
155,3.5624977295761107
156,3.5609746194871805
157,3.559551339648306
158,3.557945310870247
159,3.556547433552896
160,3.5549359777364686
161,3.5547651881555486
162,3.552525295035992
163,3.550754824070094
164,3.549163332384448
165,3.547664342467864
166,3.5462261902222747
167,3.5447881129247643
168,3.543474644976259
169,3.541998175506455
170,3.540692743519751
171,3.539317935759047
172,3.538085653639393
173,3.5367211135362995
174,3.5354918546411502
175,3.534139520263655
176,3.532766659706959
177,3.531376684688564
178,3.530135135732059
179,3.5288116264180864
180,3.5274947462737303
181,3.5262717604293594
182,3.5250578201987652
183,3.5237960294311064
184,3.5226154358369404
185,3.5213419552507217
186,3.5202199071840266
187,3.519075054727919
188,3.5178662575612694
189,3.5166567819893615
190,3.5155708174398486
191,3.514387658619448
192,3.513216177283082
193,3.512104963432894
194,3.5109757350941067
195,3.5099091856231226
196,3.508844888095046
197,3.5077685797036566
198,3.5067343906255317
199,3.4934928568370807
200,3.499961712418454
201,3.5013237593654614
202,3.5010682753132842
203,3.5002789559271603
204,3.4992716258688668
205,3.498299337058747
206,3.4972406579795
207,3.496334011506982
208,3.495462542791241
209,3.494389843302407
210,3.493459051035583
211,3.4923235232398446
212,3.4913172331957125
213,3.490442500340661
214,3.489387521488401
215,3.4883382431207277
216,3.4873715508703755
217,3.4864021563104455
218,3.485435675374055
219,3.4842265112358435
220,3.4822759850174245
221,3.477776503922237
222,3.4783403460066875
223,3.476449700275079
224,3.4769105675930034
225,3.475991967137015
226,3.4747636415990266
227,3.4735508104852446
228,3.4723934484767764
229,3.471414770486506
230,3.470142449705286
231,3.469076254310396
232,3.4680293442179626
233,3.4669318750715266
234,3.4657240391099364
235,3.4646178529368616
236,3.4634293645831864
237,3.462631284035853
238,3.461487892803588
239,3.4604228268953205
240,3.4593671352830007
241,3.458172438099684
242,3.457056542507758
243,3.4559957112736965
244,3.454946323712192
245,3.453836947349257
246,3.4527221458192168
247,3.4515705154490566
248,3.4507799619489194
249,3.449645682723108
250,3.4483624966901867
251,3.4473487016138478
252,3.446255628160892
253,3.4452199611413223
254,3.4439150494502826
255,3.4428732747467654
256,3.441661884195416
257,3.440580737798766
258,3.43939266599521
259,3.438282463041492
260,3.437043153745151
261,3.4358670611739766
262,3.434641357578671
263,3.4335429719772983
264,3.432368299963317
265,3.43117967264475
266,3.4297277141245726
267,3.428855618066882
268,3.4274526345019387
269,3.426176303886618
270,3.4249265525658994
271,3.423562656299576
272,3.422436446673946
273,3.42104965235249
274,3.4196772810435725
275,3.418122352373061
276,3.4167501223206216
277,3.415591763415519
278,3.414322819787791
279,3.412797319603367
280,3.411196825143593
281,3.4099566395024
282,3.408457996726642
283,3.4068095062225052
284,3.405198794022697
285,3.403816833548192
286,3.4023774115019036
287,3.400667455551646
288,3.398909368532412
289,3.397236188619468
290,3.395541425632995
291,3.3936299415245266
292,3.392054479686919
293,3.39012895511487
294,3.388265607144041
295,3.3863124251696815
